#slug: topik1_nouns_2
#emoji: 📔
#title: TOPIK 초급: существительные II
#korean: 초급 명사 ②
#kr_read: чхогып мёнса
#subtitle: 149 существительных из официального списка TOPIK 초급 — от 수업 до 힘
#level: 1
#card_desc: Вторая часть официального списка 초급: родня, вещи, город, языки и праздники
#group: people|Люди и семья|사람
#group: food|Еда и напитки|음식
#group: place|Места и города|장소
#group: study|Учёба и язык|공부
#group: time|Время и даты|시간
#group: nature|Природа и тело|자연
#group: thing|Вещи и предметы|물건
#group: life|Быт и досуг|생활
time	🌙	어젯밤	вчерашняя ночь	어젯밤에 잠을 못 잤어요.	Вчера ночью не спал.
nature	🧊	얼음	лёд	얼음을 넣어 주세요.	Добавьте лёд.
thing	🛗	엘리베이터	лифт	엘리베이터를 탔어요.	Поехал на лифте.
people	👧	여동생	младшая сестра	여동생이 학생이에요.	Младшая сестра — школьница.
study	👩‍🎓	여학생	ученица, студентка	여학생이 더 많아요.	Студенток больше.
thing	📞	연락처	контакты для связи	연락처를 알려 주세요.	Дайте свои контакты.
people	🙇	연세	возраст (вежливо)	연세가 어떻게 되세요?	Сколько вам лет?
people	🌟	연예인	артист, знаменитость	연예인을 봤어요.	Видел знаменитость.
time	🎉	연휴	длинные выходные	연휴에 여행 가요.	В длинные выходные еду в поездку.
thing	🚆	열차	поезд	열차가 도착했어요.	Поезд прибыл.
thing	💌	엽서	открытка	엽서를 보냈어요.	Отправил открытку.
nature	🌡️	영상	выше нуля (о температуре)	오늘은 영상 5도예요.	Сегодня плюс пять.
nature	🥶	영하	ниже нуля (о температуре)	영하 10도예요.	Минус десять градусов.
place	🎬	영화관	кинотеатр	영화관에 갔어요.	Сходил в кинотеатр.
people	🎭	영화배우	киноактёр	영화배우가 꿈이에요.	Мечтаю стать киноактёром.
thing	🎟️	영화표	билет в кино	영화표를 예매했어요.	Забронировал билет в кино.
place	↔️	옆	рядом, сбоку	제 옆에 앉으세요.	Садитесь рядом со мной.
time	👋	오래간만	давно не виделись	오래간만이에요.	Давно не виделись.
time	🤝	오랜만	давно не виделись (разг.)	오랜만이에요!	Сколько лет, сколько зим!
time	⏳	오랫동안	долгое время	오랫동안 기다렸어요.	Ждал очень долго.
nature	🦆	오리	утка	오리가 헤엄쳐요.	Утка плывёт.
study	🌐	외국어	иностранный язык	외국어를 배워요.	Учу иностранный язык.
people	👨	외삼촌	дядя (брат матери)	외삼촌이 오셨어요.	Приехал дядя по маме.
people	👩	외숙모	жена дяди по матери	외숙모가 요리하셨어요.	Тётя приготовила еду.
people	👴	외할아버지	дедушка по матери	외할아버지는 건강하세요.	Дедушка по маме здоров.
place	🇯🇴	요르단	Иордания	요르단에서 왔어요.	Я из Иордании.
place	🏳️	우리나라	наша страна	우리나라 음식이에요.	Это блюдо нашей страны.
thing	☂️	우산	зонт	우산을 가져가세요.	Возьмите зонт.
thing	👕	운동복	спортивная одежда	운동복으로 갈아입었어요.	Переоделся в спортивное.
people	🏅	운동선수	спортсмен	운동선수가 되고 싶어요.	Хочу стать спортсменом.
life	🏆	월드컵	Чемпионат мира	월드컵을 봤어요.	Смотрел чемпионат мира.
life	🏠	월세	месячная аренда	월세가 비싸요.	Аренда дорогая.
thing	🪟	유리	стекло	유리가 깨졌어요.	Стекло разбилось.
study	🎓	유학생	студент-иностранец	저는 유학생이에요.	Я студент по обмену.
people	🎼	음악가	музыкант	유명한 음악가예요.	Это известный музыкант.
people	🔤	이름	имя	이름이 뭐예요?	Как тебя зовут?
people	👩	이모	тётя (сестра матери)	이모가 오셨어요.	Приехала тётя.
people	👨	이모부	муж тёти по матери	이모부는 회사원이에요.	Дядя — служащий.
time	🔂	이번	этот раз	이번 주말에 만나요.	Встретимся в эти выходные.
life	❓	이유	причина	이유를 말해 주세요.	Назовите причину.
place	🇪🇬	이집트	Египет	이집트에 가고 싶어요.	Хочу в Египет.
life	😊	인상	впечатление	인상이 좋아요.	Производит хорошее впечатление.
life	🔄	일상생활	повседневная жизнь	일상생활이 바빠요.	Повседневная жизнь занята.
time	📅	일주일	неделя	일주일 걸려요.	Займёт неделю.
study	📖	읽기	чтение (навык)	읽기가 어려워요.	Чтение даётся трудно.
study	📊	자료	материалы, данные	자료를 준비했어요.	Подготовил материалы.
nature	🌿	자연	природа	자연이 아름다워요.	Природа прекрасна.
life	🕊️	자유	свобода	자유를 원해요.	Хочу свободы.
people	👨	작은아버지	младший брат отца	작은아버지가 오셨어요.	Приехал дядя.
people	👩	작은어머니	жена младшего брата отца	작은어머니는 친절해요.	Тётя приветливая.
time	🌧️	장마철	сезон дождей	장마철이 시작됐어요.	Начался сезон дождей.
life	➕	장점	достоинство	장점이 많아요.	Много достоинств.
thing	📗	전자사전	электронный словарь	전자사전을 써요.	Пользуюсь электронным словарём.
time	🍱	점심시간	обеденный перерыв	지금 점심시간이에요.	Сейчас обеденный перерыв.
thing	🧥	점퍼	куртка	점퍼를 입었어요.	Надел куртку.
place	🚏	정거장	остановка	다음 정거장에서 내려요.	Выхожу на следующей остановке.
life	🔖	종류	вид, разновидность	종류가 많아요.	Много разновидностей.
thing	📄	종이	бумага	종이에 쓰세요.	Напишите на бумаге.
time	🕛	종일	целый день	종일 일했어요.	Работал целый день.
place	🗺️	주변	окрестности, вокруг	주변에 식당이 많아요.	Вокруг много ресторанов.
food	🥣	죽	каша	죽을 끓였어요.	Сварил кашу.
place	🥡	중국집	китайский ресторанчик	중국집에서 시켰어요.	Заказал из китайского ресторанчика.
food	🍜	중식	китайская кухня	점심은 중식이에요.	На обед китайская кухня.
study	🎒	중학생	ученик средней школы	중학생이에요.	Он ученик средней школы.
thing	👛	지갑	кошелёк	지갑을 잃어버렸어요.	Потерял кошелёк.
time	⏮️	지난번	прошлый раз	지난번에 만났어요.	Виделись в прошлый раз.
time	📆	지난주	прошлая неделя	지난주에 갔어요.	Ходил на прошлой неделе.
place	🚇	지하도	подземный переход	지하도로 건너세요.	Переходите по подземному переходу.
place	🚉	지하철역	станция метро	지하철역이 가까워요.	Станция метро рядом.
people	🧑‍💼	직원	сотрудник	직원에게 물어보세요.	Спросите у сотрудника.
place	🏢	직장	место работы	직장이 멀어요.	До работы далеко.
nature	🌸	진달래	азалия	진달래가 예뻐요.	Азалия красивая.
life	💎	질	качество	질이 좋아요.	Качество хорошее.
food	🥕	채소	овощи	채소를 많이 먹어요.	Ем много овощей.
thing	🧹	청소기	пылесос	청소기를 돌렸어요.	Пропылесосил.
study	🎒	초등학생	младшеклассник	초등학생이에요.	Он младшеклассник.
life	🥇	최고	самый лучший	이게 최고예요.	Вот это лучшее.
time	🌕	추석	Чхусок, праздник урожая	추석에 송편을 먹어요.	На Чхусок едят сонпхён.
people	👬	친구	друг	친구를 만났어요.	Встретился с другом.
food	🍛	카레	карри	카레를 만들었어요.	Приготовил карри.
thing	📸	카메라	фотокамера	카메라를 가져왔어요.	Принёс камеру.
place	☕	커피숍	кофейня	커피숍에서 만나요.	Встретимся в кофейне.
nature	🩸	코피	кровь из носа	코피가 났어요.	Пошла кровь из носа.
food	🫘	콩	бобы, соя	콩을 삶았어요.	Сварил бобы.
people	👨	큰아버지	старший брат отца	큰아버지 댁에 갔어요.	Ходил в гости к дяде.
people	👩	큰어머니	жена старшего брата отца	큰어머니가 반겨 주셨어요.	Тётя тепло встретила.
thing	⚖️	킬로그램	килограмм	3킬로그램이에요.	Это три килограмма.
thing	📏	킬로미터	километр	5킬로미터를 걸었어요.	Прошёл пять километров.
people	📺	탤런트	актёр телесериалов	탤런트를 봤어요.	Видел телеактёра.
place	🚌	터미널	автовокзал	터미널에서 버스를 타요.	Сажусь на автобус на автовокзале.
life	🔍	특징	особенность	특징이 뭐예요?	В чём особенность?
food	🧅	파	зелёный лук	파를 넣으세요.	Добавьте зелёный лук.
life	👗	패션	мода	패션에 관심이 많아요.	Очень интересуюсь модой.
study	💬	표현	выражение	아주 좋은 표현이에요.	Это очень хорошее выражение.
thing	💻	프로그램	программа	프로그램을 설치했어요.	Установил программу.
thing	🎹	피아노	фортепиано	피아노를 쳐요.	Играю на пианино.
thing	🎞️	필름	плёнка	필름을 샀어요.	Купил плёнку.
nature	☁️	하늘	небо	하늘이 맑아요.	Небо чистое.
time	📅	하루	один день	하루 쉬었어요.	Отдохнул один день.
place	🏠	하숙집	пансион с питанием	하숙집에서 살아요.	Живу в пансионе.
thing	⚪	하얀색	белый цвет	하얀색 셔츠예요.	Это белая рубашка.
thing	🪪	학생증	студенческий билет	학생증을 보여 주세요.	Покажите студенческий.
study	🇰🇷	한국말	корейский язык	한국말을 배워요.	Учу корейский.
study	🔤	한글	хангыль	한글은 쉬워요.	Хангыль лёгкий.
food	🍚	한식	корейская кухня	한식을 좋아해요.	Люблю корейскую кухню.
study	🀄	한자	иероглифы ханча	한자를 몰라요.	Не знаю иероглифов.
people	👵	할머니	бабушка	할머니가 요리하셨어요.	Бабушка приготовила еду.
people	👴	할아버지	дедушка	할아버지는 건강하세요.	Дедушка здоров.
study	🎉	합격	успешная сдача	시험에 합격했어요.	Сдал экзамен.
nature	🌞	해	солнце	해가 떴어요.	Солнце взошло.
life	✈️	해외여행	заграничная поездка	해외여행을 갔어요.	Поехал за границу.
thing	📱	핸드폰	мобильный телефон	핸드폰을 놓고 왔어요.	Забыл телефон.
life	😊	행복	счастье	행복을 빌어요.	Желаю счастья.
life	🎪	행사	мероприятие	행사가 열려요.	Проводится мероприятие.
time	⏱️	현재	настоящее время	현재 위치예요.	Это текущее местоположение.
people	👬	형제	братья	형제가 많아요.	У него много братьев.
life	🚶	혼자	в одиночку	혼자 살아요.	Живу один.
thing	📞	휴대전화	мобильный телефон	휴대전화를 껐어요.	Выключил телефон.
thing	🗑️	휴지통	мусорная корзина	휴지통에 버리세요.	Выбросьте в корзину.
life	💪	힘	сила	그 사람은 힘이 세요.	Он очень сильный.
