#slug: topik3_adjectives
#emoji: 🎨
#title: TOPIK 중급: прилагательные
#korean: 중급 형용사
#kr_read: чунгып хёнёнса
#subtitle: 133 прилагательных TOPIK среднего уровня — характер, оценка, ощущения
#level: 3
#card_desc: Описываем людей и вещи: характер, чувства, качество, форма и ощущения
#group: character|Характер и поведение|성격
#group: feeling|Чувства и состояние|감정
#group: quality|Качество и оценка|평가
#group: shape|Форма, вид, размер|모양
#group: sense|Ощущения и погода|감각
quality	😎	멋지다	классный, шикарный	멋진 옷이에요.	Классная одежда.
sense	🥤	목마르다	испытывающий жажду	너무 목말라요.	Очень хочется пить.
sense	🥵	무덥다	душный, знойный	날씨가 무더워요.	Погода душная.
character	🤝	믿음직스럽다	внушающий доверие	믿음직스러운 친구예요.	Это надёжный друг.
feeling	😒	밉다	противный, неприятный	그 사람이 미워요.	Он мне неприятен.
quality	🌙	밤늦다	поздний (ночью)	밤늦게 들어왔어요.	Вернулся поздно ночью.
character	😤	버릇없다	невоспитанный	버릇없이 굴었어요.	Вёл себя невоспитанно.
quality	🔆	분명하다	ясный, чёткий	발음이 분명해요.	Произношение чёткое.
quality	🚫	불가능하다	невозможный	불가능한 일이에요.	Это невозможно.
feeling	🥹	불쌍하다	жалкий, вызывающий жалость	강아지가 불쌍해요.	Щенка жалко.
quality	⚖️	불평등하다	неравноправный	조건이 불평등해요.	Условия неравные.
quality	🙄	뻔하다	очевидный, предсказуемый	결과가 뻔해요.	Результат предсказуем.
character	👫	사이좋다	дружный	형제가 사이좋아요.	Братья дружные.
quality	🤷	상관없다	неважно, всё равно	저는 상관없어요.	Мне всё равно.
quality	🎪	색다르다	необычный, иного рода	색다른 경험이에요.	Это необычный опыт.
quality	🎥	생생하다	живой, яркий	기억이 생생해요.	Воспоминания живые.
feeling	😔	서운하다	обиженный, огорчённый	조금 서운했어요.	Мне было немного обидно.
quality	🖼️	선명하다	чёткий, яркий	화면이 선명해요.	Изображение чёткое.
character	🌾	소박하다	скромный, безыскусный	소박한 밥상이에요.	Скромный стол.
character	😶	소심하다	робкий	성격이 소심해요.	Он робкий.
quality	🚯	소용없다	бесполезный	후회해도 소용없어요.	Сожалеть бесполезно.
feeling	💝	소중하다	дорогой, ценный	소중한 사람이에요.	Это дорогой мне человек.
feeling	😢	속상하다	расстроенный	정말 속상해요.	Мне правда обидно.
quality	👌	손쉽다	лёгкий, необременительный	손쉬운 방법이에요.	Это лёгкий способ.
character	💬	솔직하다	откровенный	솔직한 대답이에요.	Это откровенный ответ.
sense	🥶	시리다	ломит от холода	손이 시려요.	Руки стынут.
quality	🔮	신비롭다	таинственный	신비로운 분위기예요.	Таинственная атмосфера.
sense	🥬	신선하다	свежий	채소가 신선해요.	Овощи свежие.
character	🧭	신중하다	осмотрительный	신중하게 결정하세요.	Решайте осмотрительно.
quality	⚠️	심각하다	серьёзный, тяжёлый	상황이 심각해요.	Ситуация серьёзная.
sense	🍂	쌀쌀하다	прохладный	날씨가 쌀쌀해요.	Погода прохладная.
feeling	😳	쑥스럽다	стеснительный, неловко	칭찬을 들으니 쑥스러워요.	Смущаюсь от похвалы.
quality	🗑️	쓸모없다	ненужный, бесполезный	쓸모없는 물건이에요.	Это бесполезная вещь.
feeling	🍁	쓸쓸하다	тоскливый, одинокий	마음이 쓸쓸해요.	На душе тоскливо.
character	💪	씩씩하다	бодрый, молодцеватый	씩씩하게 걸어요.	Идёт бодрым шагом.
feeling	😣	아깝다	жалко (тратить, терять)	버리기 아까워요.	Жалко выбрасывать.
feeling	😞	아쉽다	досадный, жаль	헤어지기 아쉬워요.	Жаль расставаться.
feeling	😥	안타깝다	достойный сожаления	결과가 안타까워요.	Результат печальный.
character	🐑	얌전하다	смирный, тихий	아이가 얌전해요.	Ребёнок смирный.
shape	🏊	얕다	мелкий, неглубокий	물이 얕아요.	Вода мелкая.
feeling	😬	어색하다	неловкий, натянутый	분위기가 어색해요.	Атмосфера неловкая.
character	📏	엄격하다	строгий	규칙이 엄격해요.	Правила строгие.
quality	🌋	엄청나다	колоссальный	규모가 엄청나요.	Масштаб колоссальный.
character	🤪	엉뚱하다	чудаковатый, несуразный	엉뚱한 소리를 해요.	Говорит несуразицу.
feeling	🛋️	여유롭다	привольный, спокойный	여유로운 주말이에요.	Спокойные выходные.
sense	🥩	연하다	нежный, мягкий	고기가 연해요.	Мясо нежное.
character	⚖️	올바르다	правильный, верный	올바른 판단이에요.	Это верное решение.
quality	✔️	옳다	верный, правый	네 말이 옳아요.	Ты прав.
quality	🦢	우아하다	элегантный	동작이 우아해요.	Движения элегантные.
feeling	🌧️	우울하다	подавленный	기분이 우울해요.	Настроение подавленное.
quality	🗿	위대하다	великий	위대한 인물이에요.	Это великая личность.
quality	📗	유익하다	полезный	유익한 정보예요.	Это полезная информация.
feeling	😄	유쾌하다	весёлый, приятный	유쾌한 사람이에요.	Он весёлый человек.
quality	🌿	이롭다	благотворный	건강에 이로워요.	Полезно для здоровья.
quality	📐	일정하다	постоянный, равномерный	속도가 일정해요.	Скорость постоянная.
quality	🍃	자연스럽다	естественный	표현이 자연스러워요.	Выражение звучит естественно.
character	😏	잘나다	важничать, задаваться	잘난 척하지 마세요.	Не задавайтесь.
quality	💴	저렴하다	недорогой	가격이 저렴해요.	Цена невысокая.
quality	⚖️	적당하다	умеренный, в самый раз	온도가 적당해요.	Температура в самый раз.
quality	🎯	적절하다	уместный	적절한 표현이에요.	Это уместное выражение.
character	🎩	점잖다	степенный, солидный	점잖은 분이에요.	Это степенный человек.
quality	❗	중요하다	важный	아주 중요해요.	Это очень важно.
feeling	😩	지겹다	осточертевший	매일 같아서 지겨워요.	Каждый день одно и то же — надоело.
shape	🧹	지저분하다	неопрятный, грязный	방이 지저분해요.	В комнате грязно.
sense	☕	진하다	крепкий, насыщенный	커피가 진해요.	Кофе крепкий.
shape	🌲	짙다	густой, тёмный	안개가 짙어요.	Туман густой.
character	🧘	차분하다	спокойный, уравновешенный	목소리가 차분해요.	Голос спокойный.
sense	🌑	캄캄하다	кромешно тёмный	밖이 캄캄해요.	На улице кромешная тьма.
shape	🐘	커다랗다	большущий	커다란 가방이에요.	Это огромная сумка.
sense	🌫️	탁하다	мутный	물이 탁해요.	Вода мутная.
quality	🎁	특별하다	особенный	특별한 날이에요.	Это особенный день.
quality	🦓	특이하다	необычный	취향이 특이해요.	Вкусы необычные.
quality	⚖️	평등하다	равноправный	모두 평등해요.	Все равны.
quality	🙂	평범하다	обыкновенный	평범한 하루예요.	Обычный день.
sense	🧸	포근하다	уютный, мягко-тёплый	날씨가 포근해요.	Погода мягкая.
quality	🌾	풍부하다	обильный, богатый	경험이 풍부해요.	Богатый опыт.
quality	☠️	해롭다	вредный	담배는 몸에 해로워요.	Курение вредно для организма.
shape	🏔️	험하다	суровый, труднопроходимый	길이 험해요.	Дорога тяжёлая.
sense	☀️	화창하다	ясный, погожий	날씨가 화창해요.	Погода ясная.
quality	✅	확실하다	точный, определённый	확실한 정보예요.	Это точная информация.
sense	💡	환하다	светлый, яркий	방이 환해요.	В комнате светло.
feeling	😲	황당하다	нелепый, абсурдный	황당한 이야기예요.	Это нелепая история.
quality	🏆	훌륭하다	превосходный	훌륭한 작품이에요.	Это превосходная работа.
shape	🌁	흐릿하다	размытый, смутный	사진이 흐릿해요.	Фото размытое.
quality	🔁	흔하다	распространённый	흔한 이름이에요.	Это распространённое имя.
shape	🕯️	희미하다	смутный, тусклый	기억이 희미해요.	Воспоминания смутные.
