#slug: topik1_nouns_1
#emoji: 📓
#title: TOPIK 초급: существительные I
#korean: 초급 명사 ①
#kr_read: чхогып мёнса
#subtitle: 151 существительное из официального списка TOPIK 초급 — от 가구 до 수돗물
#level: 1
#card_desc: Первая часть официального списка 초급: семья, еда, места, учёба, время и природа
#group: people|Люди и семья|사람
#group: food|Еда и напитки|음식
#group: place|Места и города|장소
#group: study|Учёба и язык|공부
#group: time|Время и даты|시간
#group: nature|Природа и тело|자연
#group: thing|Вещи и предметы|물건
#group: life|Быт и досуг|생활
life	🚭	금연	отказ от курения	여기는 금연이에요.	Здесь не курят.
people	🚕	기사	водитель	기사님, 여기서 세워 주세요.	Водитель, остановите здесь.
thing	🎸	기타	гитара	기타를 쳐요.	Играю на гитаре.
food	🍲	김치찌개	кимчхи-ччигэ	김치찌개가 맛있어요.	Кимчхи-ччигэ вкусный.
place	✈️	김포공항	аэропорт Кимпхо	김포공항에서 만나요.	Встретимся в аэропорту Кимпхо.
thing	⚫	까만색	чёрный цвет	까만색 가방이에요.	Это чёрная сумка.
nature	🌸	꽃	цветок	꽃이 정말 예뻐요.	Цветы очень красивые.
place	💐	꽃집	цветочный магазин	꽃집에서 샀어요.	Купил в цветочном магазине.
life	💭	꿈	сон; мечта	꿈이 뭐예요?	О чём вы мечтаете?
nature	🌳	나무	дерево	나무가 아주 커요.	Дерево очень большое.
people	🎂	나이	возраст	나이가 어떻게 되세요?	Сколько вам лет?
time	4️⃣	나흘	четыре дня	나흘 걸려요.	Займёт четыре дня.
time	☀️	날	день	오늘은 좋은 날이에요.	Сегодня хороший день.
time	📅	날짜	дата	날짜를 정했어요.	Определили дату.
people	👫	남녀	мужчины и женщины	남녀 모두 좋아해요.	Нравится и мужчинам, и женщинам.
people	👦	남동생	младший брат	남동생이 있어요.	У меня есть младший брат.
place	🌎	남미	Южная Америка	남미를 여행했어요.	Путешествовал по Южной Америке.
place	🗼	남산	гора Намсан	남산에 올라갔어요.	Поднялись на Намсан.
place	🧭	남쪽	юг	남쪽으로 가세요.	Идите на юг.
study	👨‍🎓	남학생	ученик, студент (юноша)	남학생이 많아요.	Много студентов-юношей.
nature	👃	냄새	запах	냄새가 좋아요.	Приятно пахнет.
thing	🟢	녹색	зелёный цвет	녹색 신호예요.	Зелёный сигнал.
people	😢	눈물	слёзы	눈물이 났어요.	Навернулись слёзы.
life	⛄	눈사람	снеговик	눈사람을 만들었어요.	Слепили снеговика.
life	❄️	눈싸움	игра в снежки	친구와 눈싸움을 했어요.	Играл с другом в снежки.
place	🗽	뉴욕	Нью-Йорк	뉴욕에 가고 싶어요.	Хочу в Нью-Йорк.
life	💭	느낌	ощущение, чувство	느낌이 좋아요.	Хорошее предчувствие.
time	➡️	다음	следующий раз, потом	다음에 만나요.	Встретимся в следующий раз.
life	🥗	다이어트	диета	지금 다이어트 중이에요.	Я сейчас на диете.
study	📕	단어	слово	단어를 외워요.	Заучиваю слова.
life	➖	단점	недостаток	단점도 있어요.	Есть и недостатки.
food	🍗	닭고기	курятина	닭고기를 좋아해요.	Люблю курицу.
study	🏫	대학	университет	대학에 다녀요.	Учусь в университете.
study	🎓	대학생	студент	저는 대학생이에요.	Я студент.
study	📚	대학원생	магистрант, аспирант	대학원생이 됐어요.	Стал магистрантом.
place	🇰🇷	대한민국	Республика Корея	대한민국 사람이에요.	Я гражданин Кореи.
life	💬	대화	беседа, диалог	친구와 대화를 나눴어요.	Побеседовал с другом.
place	🏠	댁	дом (вежливо)	선생님 댁에 갔어요.	Ходил домой к учителю.
life	🤝	도움	помощь	도움이 많이 됐어요.	Это очень помогло.
place	🗾	도쿄	Токио	도쿄에 살아요.	Живу в Токио.
place	🛍️	동대문시장	рынок Тондэмун	동대문시장에서 샀어요.	Купил на рынке Тондэмун.
place	🏬	남대문시장	рынок Намдэмун	남대문시장을 구경했어요.	Погулял по рынку Намдэмун.
nature	🐾	동물	животное	동물을 좋아해요.	Люблю животных.
study	🎪	동아리	студенческий кружок	동아리에 가입했어요.	Вступил в кружок.
time	⏳	동안	в течение, во время	방학 동안 쉬었어요.	Отдыхал во время каникул.
place	🏯	동양	Восток, Азия	동양 문화예요.	Это восточная культура.
place	🧭	동쪽	восток	동쪽에 있어요.	Находится на востоке.
food	🐖	돼지고기	свинина	돼지고기를 구웠어요.	Пожарил свинину.
food	🥣	된장	твенджан, соевая паста	된장을 풀어요.	Развожу твенджан.
food	🧊	두부	тофу	두부를 샀어요.	Купил тофу.
study	🎧	듣기	аудирование	듣기 연습을 해요.	Тренирую аудирование.
thing	🧥	등산복	одежда для похода	등산복을 입었어요.	Надел походную одежду.
thing	🥾	등산화	треккинговые ботинки	등산화가 편해요.	Треккинговые ботинки удобные.
people	👧	딸	дочь	딸이 하나 있어요.	У меня одна дочь.
time	⏰	때	момент, пора	어릴 때가 생각나요.	Вспоминаю детство.
food	🍲	떡국	ттоккук, суп с рисовыми хлебцами	설날에 떡국을 먹어요.	На Новый год едят ттоккук.
place	🇷🇺	러시아	Россия	러시아에서 왔어요.	Я из России.
food	🧄	마늘	чеснок	마늘을 넣었어요.	Добавил чеснок.
life	💗	마음	душа, сердце	마음이 따뜻해요.	У него доброе сердце.
time	🔚	마지막	последний	마지막 기회예요.	Это последний шанс.
study	🗣️	말하기	говорение	말하기 시험이에요.	Это экзамен по говорению.
time	🔁	매주	каждую неделю	매주 만나요.	Встречаемся каждую неделю.
place	🇲🇽	멕시코	Мексика	멕시코 음식을 먹었어요.	Поел мексиканскую еду.
time	📆	며칠	несколько дней; какое число	오늘 며칠이에요?	Какое сегодня число?
life	🪒	면도	бритьё	아침에 면도를 했어요.	Утром побрился.
time	🎎	명절	традиционный праздник	명절에 고향에 가요.	На праздник еду на родину.
people	🎤	목소리	голос	목소리가 좋아요.	Приятный голос.
life	🎯	목적	цель	여행 목적이 뭐예요?	Какова цель поездки?
nature	🧍	몸	тело	몸이 좀 아파요.	Немного нездоровится.
place	🇲🇳	몽골	Монголия	몽골에 가 봤어요.	Бывал в Монголии.
food	🥬	무	редька, дайкон	무를 썰어요.	Режу редьку.
nature	🌺	무궁화	мугунхва, гибискус	무궁화가 피었어요.	Расцвёл гибискус.
life	💃	무용	танец (искусство)	무용을 배워요.	Учусь танцам.
study	📝	문장	предложение	문장을 만드세요.	Составьте предложение.
study	❓	문제	задача, проблема	문제가 어려워요.	Задача сложная.
life	🎎	문화	культура	한국 문화를 좋아해요.	Люблю корейскую культуру.
time	🔮	미래	будущее	미래를 준비해요.	Готовлюсь к будущему.
place	🖼️	미술관	художественный музей	미술관에 갔어요.	Сходил в художественный музей.
food	🌾	밀가루	мука	밀가루를 넣어요.	Добавляю муку.
nature	🌊	바다	море	여기서 바다가 보여요.	Отсюда видно море.
nature	🏖️	바닷가	берег моря	바닷가를 걸었어요.	Гулял по берегу моря.
thing	🎻	바이올린	скрипка	바이올린을 배워요.	Учусь играть на скрипке.
place	🏛️	박물관	музей	박물관을 구경했어요.	Осмотрел музей.
study	🗣️	발음	произношение	발음이 좋아요.	Хорошее произношение.
place	📺	방송국	телерадиокомпания	방송국에서 일해요.	Работаю на телевидении.
life	🛵	배달	доставка	배달을 시켰어요.	Заказал доставку.
place	🇨🇳	베이징	Пекин	베이징에 갔어요.	Ездил в Пекин.
food	🍚	볶음밥	жареный рис	볶음밥을 만들었어요.	Приготовил жареный рис.
place	🏘️	부동산	агентство недвижимости	부동산에 가 봤어요.	Заходил в агентство недвижимости.
people	👩	부인	супруга	부인이 참 예뻐요.	Супруга очень красивая.
thing	🥁	북	барабан	북을 쳐요.	Бью в барабан.
people	🧑	사람	человек	좋은 사람이에요.	Он хороший человек.
thing	📦	사물	предмет, вещь	사물을 관찰해요.	Наблюдаю за предметом.
people	💼	사업가	предприниматель	사업가가 됐어요.	Стал предпринимателем.
people	🧑‍💼	사원	сотрудник компании	신입 사원이에요.	Это новый сотрудник.
life	↔️	사이	промежуток; отношения	두 사람은 사이가 좋아요.	Эти двое в хороших отношениях.
thing	📷	사진기	фотоаппарат	사진기를 샀어요.	Купил фотоаппарат.
people	👫	사촌	двоюродный брат, сестра	사촌이 놀러 왔어요.	В гости приехал двоюродный брат.
time	3️⃣	사흘	три дня	사흘 동안 쉬었어요.	Отдыхал три дня.
nature	⛰️	산	гора	산에 올라갔어요.	Поднялся на гору.
place	🛣️	삼거리	трёхсторонний перекрёсток	삼거리에서 만나요.	Встретимся у перекрёстка.
food	🍲	삼계탕	самгетхан, суп с курицей	여름에 삼계탕을 먹어요.	Летом едят самгетхан.
people	👨	삼촌	дядя (брат отца)	삼촌 집에 갔어요.	Ходил к дяде.
food	🦐	새우	креветка	새우가 신선해요.	Креветки свежие.
thing	🎨	색	цвет	무슨 색이에요?	Какого это цвета?
food	🥪	샌드위치	сэндвич	샌드위치를 먹었어요.	Съел сэндвич.
place	🚉	서울역	вокзал Сеул	서울역에서 내려요.	Выхожу на вокзале Сеул.
place	🧭	서쪽	запад	서쪽 하늘이 붉어요.	Небо на западе алое.
time	🎊	설날	Соллаль, Новый год по луне	설날에 세배해요.	На Соллаль кланяемся старшим.
people	🔤	성	фамилия	성이 뭐예요?	Какая у вас фамилия?
people	🙇	성함	имя (вежливо)	성함이 어떻게 되세요?	Как вас зовут?
place	🌍	세계	мир, свет	세계 여행을 꿈꿔요.	Мечтаю о кругосветном путешествии.
place	🏢	센터	центр (учреждение)	문화 센터에 다녀요.	Хожу в культурный центр.
study	📖	소설	роман	소설을 읽어요.	Читаю роман.
people	✍️	소설가	писатель	유명한 소설가예요.	Это известный писатель.
thing	💊	소화제	средство для пищеварения	소화제를 먹었어요.	Выпил таблетку для пищеварения.
place	📦	속	внутренность, нутро	가방 속에 있어요.	Это внутри сумки.
nature	🚰	수돗물	водопроводная вода	수돗물을 끓여요.	Кипячу водопроводную воду.
