#slug: topik1_numbers_pronouns
#emoji: 🔢
#title: TOPIK 초급: числа, местоимения, счётные слова
#korean: 초급 수사·대명사
#kr_read: чхогып суса тэмёнса
#subtitle: 80 служебных слов из официального списка TOPIK 초급 — счёт, указание, единицы
#level: 1
#card_desc: Два ряда числительных, местоимения «этот/тот», определители и междометия
#group: sino|Китайские числительные|한자어 수
#group: native|Исконные числительные|고유어 수
#group: pron|Местоимения|대명사
#group: det|Определители|관형사
#group: unit|Единицы и счётные слова|단위
#group: excl|Междометия|감탄사
native	3️⃣	서른	тридцать	서른 살이 됐어요.	Исполнилось тридцать.
native	4️⃣	마흔	сорок	마흔 명쯤 왔어요.	Пришло около сорока человек.
native	5️⃣	쉰	пятьдесят	쉰 살이세요.	Ему пятьдесят лет.
native	6️⃣	예순	шестьдесят	예순이 넘으셨어요.	Ему за шестьдесят.
native	7️⃣	일흔	семьдесят	일흔 살 할머니예요.	Это семидесятилетняя бабушка.
native	8️⃣	여든	восемьдесят	여든까지 건강하세요.	Будьте здоровы до восьмидесяти.
native	9️⃣	아흔	девяносто	아흔 살이세요.	Ему девяносто лет.
pron	🙋	나	я (запросто)	나는 학생이야.	Я студент.
pron	👉	너	ты (запросто)	너는 어디 가?	Ты куда идёшь?
pron	👥	우리	мы, наш	우리 같이 가요.	Пойдём вместе.
pron	🫵	당신	вы (к супругу, в текстах)	당신을 사랑해요.	Я люблю тебя.
pron	📍	여기	здесь, тут	여기가 어디예요?	Где мы находимся?
pron	📌	거기	там (у собеседника)	거기 누구세요?	Кто там?
pron	🗺️	저기	вон там	저기 앉을까요?	Сядем вон там?
pron	🏠	이곳	это место	이곳이 마음에 들어요.	Мне нравится это место.
pron	🏢	그곳	то место	그곳은 조용해요.	То место тихое.
pron	🏞️	저곳	вон то место	저곳에 가 봤어요.	Бывал вон там.
pron	🧭	그쪽	та сторона; вы (нейтрально)	그쪽으로 가세요.	Идите в ту сторону.
pron	📦	이것	это	이것이 뭐예요?	Что это?
pron	📮	그것	то (у собеседника)	그것을 주세요.	Дайте вон то.
pron	🎁	저것	вон то	저것은 비싸요.	Вон то дорогое.
pron	🧃	이거	это (разговорно)	이거 얼마예요?	Сколько это стоит?
pron	🥤	그거	то (разговорно)	그거 재미있어요?	Это интересно?
pron	🍶	저거	вон то (разговорно)	저거 보세요.	Посмотрите вон на то.
pron	❔	무엇	что	무엇을 찾으세요?	Что вы ищете?
det	👆	이런	такой (вот такой)	이런 옷을 좋아해요.	Люблю такую одежду.
det	👉	그런	такой (о котором речь)	그런 일도 있어요.	Бывает и такое.
det	🔀	다른	другой	다른 색은 없어요?	Другого цвета нет?
det	📚	여러	несколько, многие	여러 사람이 왔어요.	Пришло много людей.
det	🌐	모든	все, всякий	모든 학생이 왔어요.	Пришли все студенты.
det	☝️	한	один (перед счётным словом)	한 명만 오세요.	Пусть придёт один человек.
det	✌️	두	два (перед счётным словом)	두 개 주세요.	Дайте две штуки.
det	🥇	첫	первый	첫 수업이에요.	Это первое занятие.
det	1️⃣	첫째	первый (по порядку)	첫째 이유는 이거예요.	Первая причина вот такая.
det	2️⃣	둘째	второй	둘째 아들이에요.	Это второй сын.
det	3️⃣	셋째	третий	셋째 줄에 앉으세요.	Садитесь в третий ряд.
det	4️⃣	넷째	четвёртый	넷째 주에 만나요.	Встретимся на четвёртой неделе.
det	👤	그	тот, этот (о котором речь)	그 사람을 알아요.	Я знаю того человека.
unit	📦	것	вещь, то что	이것은 제 것이에요.	Это моя вещь.
unit	🧃	거	штука, вещь (разговорно)	이 거 주세요.	Дайте вот это.
unit	🎂	세	лет (о возрасте)	스무 세 살이에요.	Ему двадцать лет.
unit	📏	미터	метр	백 미터를 달렸어요.	Пробежал сто метров.
unit	📐	센티미터	сантиметр	십 센티미터예요.	Это десять сантиметров.
unit	📄	쪽	страница	십 쪽을 펴세요.	Откройте десятую страницу.
unit	📅	주	неделя	이번 주에 만나요.	Встретимся на этой неделе.
unit	🙋	씨	господин, госпожа (к имени)	민수 씨, 안녕하세요?	Здравствуйте, Минсу!
excl	🙆	네	да	네, 알겠습니다.	Да, понял.
excl	🙅	아니요	нет	아니요, 괜찮아요.	Нет, всё в порядке.
excl	🤔	글쎄요	ну, даже не знаю	글쎄요, 잘 모르겠어요.	Ну, даже не знаю.
excl	😮	어머	ой, надо же	어머, 깜짝이야!	Ой, как напугал!
excl	🎉	와	вау, ух ты	와, 정말 멋있다!	Вау, как круто!
excl	🙋	저	эм, простите (обращение)	저, 잠깐만요.	Простите, минуточку.
