#slug: topik3_nouns_1
#emoji: 📘
#title: TOPIK 중급: существительные I
#korean: 중급 명사 ①
#kr_read: чунгып мёнса
#subtitle: 200 существительных TOPIK среднего уровня — от 가계부 до 먼지
#level: 3
#card_desc: Первая часть списка 중급 1500: общество, работа, учёба, человек, быт и природа
#group: society|Общество и государство|사회
#group: work|Работа, деньги, экономика|경제
#group: study|Учёба и знания|학습
#group: person|Человек, характер, чувства|사람
#group: life|Быт, город, еда|생활
#group: nature|Природа и здоровье|자연
#group: idea|Понятия и качества|개념
work	🛠️	개발	разработка, освоение	신제품 개발이 끝났어요.	Разработка нового продукта закончена.
person	🚪	개방적	открытый, без предрассудков	성격이 개방적이에요.	Он открытый по характеру.
work	📈	개선	улучшение	서비스 개선이 필요해요.	Нужно улучшение сервиса.
person	🎨	개성	индивидуальность	개성이 강해요.	У него яркая индивидуальность.
person	🙍	개인적	личный	개인적인 질문이에요.	Это личный вопрос.
society	🏟️	개최	проведение мероприятия	올림픽 개최가 결정됐어요.	Решено провести Олимпиаду.
idea	⚖️	객관적	объективный	객관적으로 판단하세요.	Судите объективно.
work	🤝	거래	сделка, торговля	거래가 성사됐어요.	Сделка состоялась.
life	🥗	건강식품	здоровое питание, БАДы	건강식품을 챙겨 먹어요.	Регулярно принимаю добавки.
person	🤯	건망증	забывчивость	요즘 건망증이 심해요.	В последнее время я очень забывчив.
work	🏗️	건설	строительство	다리 건설이 시작됐어요.	Началось строительство моста.
work	🏛️	건축	архитектура	건축을 전공했어요.	Изучал архитектуру.
life	🚶	걸음	шаг, походка	걸음이 빨라요.	У него быстрый шаг.
nature	🩺	검사	проверка, обследование	건강 검사를 받았어요.	Прошёл медосмотр.
life	🔍	검색	поиск	인터넷으로 검색해 보세요.	Поищите в интернете.
person	🪞	겉모습	внешний вид	겉모습만 보지 마세요.	Не судите по внешности.
person	💪	격려	ободрение, поддержка	격려의 말을 들었어요.	Услышал слова поддержки.
idea	📊	결과	результат	시험 결과가 나왔어요.	Вышли результаты экзамена.
idea	🧩	결론	вывод	결론부터 말할게요.	Начну с вывода.
idea	🎬	결말	концовка, развязка	결말이 슬퍼요.	Концовка грустная.
life	🏆	결승	финал соревнования	결승에 올라갔어요.	Вышли в финал.
person	🙇	겸손	скромность	겸손이 미덕이에요.	Скромность — добродетель.
society	⚠️	경고	предупреждение	경고를 받았어요.	Получил предупреждение.
work	📄	경력	стаж, опыт работы	경력이 5년이에요.	Стаж пять лет.
work	💸	경비	расходы, издержки	여행 경비를 모았어요.	Накопил на дорожные расходы.
work	🏢	경영	управление, менеджмент	회사를 경영해요.	Он управляет компанией.
idea	🔀	경우	случай, ситуация	그런 경우도 있어요.	Бывают и такие случаи.
society	💹	경제	экономика	경제가 어려워요.	Экономика в трудном положении.
society	🪙	경제적	экономный, экономический	이게 더 경제적이에요.	Так экономнее.
idea	🧭	경험	опыт	좋은 경험이었어요.	Это был хороший опыт.
work	✍️	계약	договор	계약을 맺었어요.	Заключили договор.
society	🏛️	계층	слой общества	다양한 계층이 참여해요.	Участвуют разные слои общества.
person	🙇	고개	голова (при наклоне)	고개를 끄덕였어요.	Он кивнул.
person	💌	고백	признание	고백을 받았어요.	Мне признались в чувствах.
person	😤	고집	упрямство	고집이 세요.	Он очень упрямый.
person	😣	고통	страдание, боль	고통을 참았어요.	Терпел боль.
idea	😖	곤란	затруднение	곤란한 부탁이에요.	Затруднительная просьба.
idea	🤕	골치	головная боль, морока	골치 아픈 문제예요.	Это сплошная морока.
life	📍	곳곳	повсюду, во многих местах	도시 곳곳에 카페가 있어요.	По всему городу кафе.
society	🚏	공공장소	общественное место	공공장소에서는 조용히 하세요.	В общественных местах ведите себя тихо.
society	🤲	공동	совместный, общий	공동 작업이에요.	Это совместная работа.
idea	🔗	공통	общее, совпадение	공통점이 많아요.	У нас много общего.
nature	🏭	공해	загрязнение среды	도시 공해가 심해요.	В городе сильное загрязнение.
work	😵	과로	переутомление	과로로 쓰러졌어요.	Свалился от переутомления.
study	📚	과목	учебный предмет	좋아하는 과목이 뭐예요?	Какой у тебя любимый предмет?
work	💳	과소비	чрезмерные траты	과소비를 줄여야 해요.	Надо меньше тратить.
life	🚗	과속	превышение скорости	과속하지 마세요.	Не превышайте скорость.
life	🍽️	과식	переедание	과식해서 배가 아파요.	Переел, живот болит.
study	👩‍🏫	과외	репетиторство	영어 과외를 받아요.	Занимаюсь с репетитором по английскому.
life	🍻	과음	злоупотребление алкоголем	과음은 몸에 나빠요.	Пить много вредно для здоровья.
idea	🔄	과정	процесс, курс	준비 과정이 길어요.	Процесс подготовки долгий.
study	📝	과제	задание, работа	과제를 제출했어요.	Сдал задание.
life	👏	관객	зритель, публика	관객이 많았어요.	Было много зрителей.
work	🎫	관계자	причастное лицо, персонал	관계자 외 출입 금지.	Посторонним вход воспрещён.
idea	🔗	관련	связь, отношение	이 사건과 관련이 있어요.	Это связано с тем случаем.
person	👀	관심	интерес, внимание	한국 문화에 관심이 많아요.	Очень интересуюсь корейской культурой.
study	🔬	관찰	наблюдение	자연을 관찰해요.	Наблюдаю за природой.
study	🎓	교육	образование	교육이 중요해요.	Образование очень важно.
study	📖	교재	учебные материалы	교재를 준비하세요.	Приготовьте учебник.
life	🚌	교통수단	вид транспорта	편리한 교통수단이에요.	Это удобный вид транспорта.
life	🚉	교통편	транспортное сообщение	교통편이 좋아요.	Хорошее транспортное сообщение.
person	🪙	구두쇠	скряга	그는 소문난 구두쇠예요.	Он известный скряга.
work	🛒	구매	покупка, закупка	온라인 구매가 늘었어요.	Онлайн-покупок стало больше.
idea	🔍	구별	различение	색을 구별하기 어려워요.	Трудно различить цвета.
idea	🧱	구성	состав, структура	팀 구성이 좋아요.	Хороший состав команды.
work	🧾	구입	приобретение	표를 구입했어요.	Купил билет.
idea	🏗️	구조	структура, устройство	건물 구조가 특이해요.	Необычное устройство здания.
idea	📌	구체적	конкретный	구체적으로 말해 주세요.	Скажите конкретнее.
society	🏳️	국가	государство	국가의 역할이 커요.	Роль государства велика.
society	🧑‍🤝‍🧑	국민	народ, граждане	국민의 뜻을 따라야 해요.	Надо следовать воле народа.
society	✈️	국외	заграница	국외로 나갔어요.	Он уехал за границу.
person	❓	궁금증	любопытство	궁금증이 풀렸어요.	Любопытство удовлетворено.
life	🛬	귀국	возвращение на родину	다음 달에 귀국해요.	В следующем месяце возвращаюсь домой.
life	⏰	규칙적	регулярный	규칙적으로 운동해요.	Занимаюсь спортом регулярно.
work	👷	근로자	работник, трудящийся	근로자의 권리예요.	Это право работника.
nature	💪	근육	мышца	운동해서 근육이 아파요.	После тренировки болят мышцы.
study	✒️	글쓴이	автор текста	글쓴이의 생각이 뭐예요?	Какова мысль автора?
study	✏️	글씨	почерк, надпись	글씨가 예뻐요.	Красивый почерк.
study	🔤	글자	буква, знак	글자가 작아요.	Буквы мелкие.
work	💵	금액	сумма денег	금액을 확인하세요.	Проверьте сумму.
person	😊	긍정적	позитивный	긍정적으로 생각해요.	Мыслю позитивно.
work	⚙️	기계	машина, механизм	기계가 고장 났어요.	Машина сломалась.
life	🎉	기념일	памятная дата	오늘은 결혼기념일이에요.	Сегодня годовщина свадьбы.
person	🤞	기대	ожидание, надежда	기대가 커요.	Ожидания большие.
person	🙏	기도	молитва	기도를 드렸어요.	Помолился.
life	🏛️	기둥	столб, опора	기둥이 튼튼해요.	Столб крепкий.
idea	📈	기록	запись, рекорд	세계 기록을 세웠어요.	Установил мировой рекорд.
idea	🧱	기본	основа, базис	기본이 중요해요.	Основа важнее всего.
society	🎁	기부	пожертвование	매달 기부해요.	Каждый месяц жертвую деньги.
person	😄	기쁨	радость	큰 기쁨이었어요.	Это была большая радость.
work	🔧	기술	технология, мастерство	기술이 발전했어요.	Технологии развились.
person	🧠	기억력	память	기억력이 좋아요.	У него хорошая память.
work	🏢	기업	предприятие, корпорация	대기업에 취직했어요.	Устроился в крупную компанию.
person	🔋	기운	силы, энергия	오늘은 기운이 없어요.	Сегодня нет сил.
idea	📐	기준	критерий, стандарт	기준이 엄격해요.	Критерии строгие.
study	🧱	기초	база, основы	기초부터 배워요.	Учу с самых основ.
idea	🔣	기호	знак, символ	기호를 표시하세요.	Отметьте значком.
person	💍	기혼	состоящий в браке	기혼 여성이에요.	Это замужняя женщина.
idea	🎯	기회	возможность, шанс	좋은 기회예요.	Это хорошая возможность.
nature	🌍	기후	климат	기후가 변하고 있어요.	Климат меняется.
person	😬	긴장감	напряжение	긴장감이 흘렀어요.	Повисло напряжение.
life	🛣️	길가	обочина дороги	길가에 꽃이 피었어요.	У дороги расцвели цветы.
idea	📏	길이	длина	길이를 재 보세요.	Измерьте длину.
life	🥬	김장	заготовка кимчи на зиму	주말에 김장해요.	На выходных делаем кимчи на зиму.
idea	🌊	깊이	глубина	물의 깊이를 몰라요.	Не знаю глубину воды.
life	🍌	껍질	кожура, скорлупа	껍질을 벗겨 주세요.	Очистите от кожуры.
nature	🐕	꼬리	хвост	강아지가 꼬리를 흔들어요.	Щенок виляет хвостом.
life	🧺	나들이	вылазка, прогулка	가족 나들이를 갔어요.	Поехали на семейную прогулку.
idea	➗	나머지	остаток, остальное	나머지는 내일 할게요.	Остальное сделаю завтра.
life	🥬	나물	намуль, овощная закуска	나물을 무쳤어요.	Приготовила намуль.
life	🔥	난방	отопление	난방을 켰어요.	Включил отопление.
society	👨‍👩‍👧‍👦	남녀노소	все от мала до велика	남녀노소 모두 좋아해요.	Нравится всем без исключения.
society	⚖️	남녀평등	равноправие полов	남녀평등을 지지해요.	Поддерживаю равноправие полов.
life	🎲	내기	пари, спор	내기에서 졌어요.	Проиграл спор.
idea	📦	내용물	содержимое	내용물을 확인하세요.	Проверьте содержимое.
nature	🥶	냉방병	недомогание от кондиционера	냉방병에 걸렸어요.	Простыл от кондиционера.
work	🛠️	노동	труд	노동 시간이 길어요.	Рабочее время длинное.
person	🔥	노력	усилие, старание	노력이 필요해요.	Нужны усилия.
life	🚌	노선	маршрут	버스 노선이 바뀌었어요.	Маршрут автобуса изменился.
society	🧓	노약자	пожилые и слабые	노약자석에 앉지 마세요.	Не садитесь на места для пожилых.
study	🎙️	녹음	аудиозапись	수업을 녹음했어요.	Записал урок на диктофон.
work	🌾	농사	земледелие	농사를 지어요.	Он занимается земледелием.
nature	🌽	농작물	сельхозкультуры	농작물이 잘 자랐어요.	Урожай хорошо вырос.
society	🏡	농촌	село, сельская местность	농촌 생활이 좋아요.	Мне нравится сельская жизнь.
idea	📏	높이	высота	산의 높이가 얼마예요?	Какая высота горы?
person	👀	눈치	чутьё, смекалка	눈치가 빨라요.	Он всё схватывает на лету.
person	⚡	능동적	активный, инициативный	능동적으로 일해요.	Работает инициативно.
person	💡	능력	способность	능력을 인정받았어요.	Его способности признали.
idea	👥	다수	большинство	다수가 찬성했어요.	Большинство согласилось.
idea	🪜	단계	этап, ступень	다음 단계로 넘어가요.	Переходим к следующему этапу.
idea	⏱️	단기간	короткий срок	단기간에 배웠어요.	Выучил за короткий срок.
society	🚓	단속	рейд, контроль	음주 운전 단속이에요.	Это рейд против пьяных водителей.
idea	📐	단위	единица измерения	단위를 바꿔 주세요.	Поменяйте единицы измерения.
society	🏫	단체	организация, группа	단체로 여행 가요.	Едем в поездку группой.
idea	💬	답변	ответ	답변을 기다려요.	Жду ответа.
idea	⏰	당장	сию минуту	당장 출발해요.	Выезжаем прямо сейчас.
person	😵	당황	растерянность	당황해서 말을 못 했어요.	Растерялся и не смог ничего сказать.
society	🌆	대도시	мегаполис	대도시는 복잡해요.	В мегаполисе суетно.
work	📦	대량	большое количество	대량으로 주문했어요.	Заказал оптом.
work	🔑	대여	прокат, аренда	자전거를 대여했어요.	Взял велосипед напрокат.
person	🍲	대접	приём, угощение	손님을 대접했어요.	Угостил гостей.
society	📢	대중	публика, массы	대중의 관심을 끌었어요.	Привлёк внимание публики.
society	🛡️	대책	меры, план действий	대책을 세워야 해요.	Надо принять меры.
work	🏦	대출	кредит	은행에서 대출받았어요.	Взял кредит в банке.
work	🧑‍💼	대표	представитель, глава	회사 대표를 만났어요.	Встретился с главой компании.
idea	🚛	대형	крупный, большого размера	대형 마트에 갔어요.	Пошёл в большой супермаркет.
nature	🥵	더위	жара	더위를 잘 타요.	Плохо переношу жару.
work	🧰	도구	инструмент	도구를 챙기세요.	Возьмите инструменты.
society	🕵️	도난	кража	도난 사건이 있었어요.	Произошла кража.
study	📚	도서	книги	도서 목록을 봤어요.	Посмотрел список книг.
person	🚀	도전	вызов, попытка	새로운 도전이에요.	Это новый вызов.
idea	🛤️	도중	по пути, в процессе	가는 도중에 만났어요.	Встретились по дороге.
society	🕊️	독립	независимость	독립을 선언했어요.	Провозгласили независимость.
nature	🕳️	동굴	пещера	동굴을 탐험했어요.	Исследовали пещеру.
idea	⏱️	동시	одновременность	동시에 시작해요.	Начинаем одновременно.
person	🤸	동작	движение	동작이 빨라요.	У него быстрые движения.
work	📅	마감일	крайний срок	마감일이 내일이에요.	Дедлайн завтра.
idea	💬	마디	слово; сустав	한 마디만 할게요.	Скажу всего одно слово.
life	🪵	마루	деревянный пол	마루에 앉았어요.	Сел на деревянный пол.
person	💗	마음씨	душевные качества	마음씨가 고와요.	У неё добрая душа.
life	🚉	마중	встреча приезжающего	공항으로 마중 나갔어요.	Поехал встречать в аэропорт.
life	🚌	막차	последний рейс	막차를 놓쳤어요.	Опоздал на последний автобус.
idea	🔮	만약	если, в случае	만약에 비가 오면요?	А если пойдёт дождь?
person	😌	만족	удовлетворение	결과에 만족해요.	Доволен результатом.
person	🌟	만족감	чувство удовлетворения	만족감이 커요.	Чувство удовлетворения огромное.
person	🗯️	말다툼	перепалка, ссора	친구와 말다툼했어요.	Поссорился с другом.
person	🗣️	말투	манера речи, тон	말투가 부드러워요.	У неё мягкая манера речи.
society	👩‍💼	맞벌이	работают оба супруга	맞벌이 부부예요.	Это семья, где работают оба.
person	✨	매력	обаяние	매력이 넘쳐요.	В нём полно обаяния.
person	😍	매력적	привлекательный	목소리가 매력적이에요.	Голос очень привлекательный.
nature	🚙	매연	выхлопные газы	매연이 심해요.	Сильные выхлопы.
life	🎫	매표소	билетная касса	매표소가 어디예요?	Где билетная касса?
person	🦶	맨발	босые ноги	맨발로 걸었어요.	Шёл босиком.
person	✋	맨손	голые руки	맨손으로 잡았어요.	Поймал голыми руками.
life	🌫️	먼지	пыль	방에 먼지가 많아요.	В комнате много пыли.
